ticket_nro,sku_variante,cantidad,precio_unitario_cobrado,costo_unitario_historico,subtotal,promocion_id
1850,BUZ-AZU-unico,1,29569.23,11827.69,29569.23,
1851,CHU-NEG-S,1,33823.38,13529.35,33823.38,
1852,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
1852,CIN-ROS-L,1,33144.89,13257.96,33144.89,
1853,CHU-VER-L,1,33823.38,13529.35,33823.38,
1853,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
1853,JOG-AZU-L,1,41361.66,16544.66,41361.66,
1853,CIN-ROS-S,1,33144.89,13257.96,33144.89,
1854,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
1854,SWE-MAR-M,1,32525.33,13010.13,32525.33,
1855,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
1856,SWE-MAR-M,1,32525.33,13010.13,32525.33,
1856,CHU-NEG-XXL,1,33823.38,13529.35,33823.38,
1856,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
1856,CHU-ÍND-unico,1,33823.38,13529.35,33823.38,
1856,CIN-ROS-XXL,1,33144.89,13257.96,33144.89,
1857,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
1857,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
1858,MUS-CEL-S,1,32320.56,12928.22,32320.56,
1858,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
1858,REM-TUR-M,1,34182.8,13673.12,34182.8,
1858,CHU-NEG-M,1,33823.38,13529.35,33823.38,
1858,CHU-NEG-unico,1,33823.38,13529.35,33823.38,
1859,CHU-NEG-M,1,33823.38,13529.35,33823.38,
1859,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
1859,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
1860,CAM-BLA-S,1,36700.58,14680.23,36700.58,
1860,CAM-BLA-M,1,36700.58,14680.23,36700.58,
1860,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
1860,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
1861,MUS-CEL-M,1,32320.56,12928.22,32320.56,
1862,REM-TUR-M,1,34182.8,13673.12,34182.8,
1862,JEA-LAV-unico,1,21871.44,8748.58,21871.44,
1862,JOG-AZU-XXL,2,41361.66,16544.66,82723.32,
1863,GOR-GRI-M,1,17230.04,11486.7,17230.04,7.0
1864,CAM-BEI-L,1,36700.58,14680.23,36700.58,
1864,REM-VIO-M,1,32677.97,13071.19,32677.97,
1865,SWE-AZU-S,1,32525.33,13010.13,32525.33,
1866,CIN-TUR-unico,1,33144.89,13257.96,33144.89,
1866,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
1866,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
1866,CIN-MAR-unico,1,33144.89,13257.96,33144.89,
1866,CAM-BEI-S,1,36700.58,14680.23,36700.58,
1867,SWE-AZU-XXL,1,32525.33,13010.13,32525.33,
1867,REM-TUR-S,1,34182.8,13673.12,34182.8,
1867,REM-CEL-S,1,34182.8,13673.12,34182.8,
1867,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
1868,CHU-NEG-M,1,33823.38,13529.35,33823.38,
1868,SWE-MAR-unico,2,32525.33,13010.13,65050.66,
1868,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
1868,REM-TUR-XXL,1,34182.8,13673.12,34182.8,
1868,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
1869,MUS-CEL-S,1,32320.56,12928.22,32320.56,
1869,REM-CEL-S,1,34182.8,13673.12,34182.8,
1869,JOG-CEL-unico,2,41361.66,16544.66,82723.32,
1870,JEA-LAV-L,1,21071.44,8748.58,21071.44,12.0
1870,REM-BLA-S,1,32677.97,13071.19,32677.97,
1870,CAM-CEL-S,1,36700.58,14680.23,36700.58,
1870,CAM-CEL-S,1,36700.58,14680.23,36700.58,
1871,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
1871,MUS-CEL-unico,1,32320.56,12928.22,32320.56,
1871,CAM-BEI-M,1,36700.58,14680.23,36700.58,
1872,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
1873,JOG-CEL-L,1,41361.66,16544.66,41361.66,
1873,CIN-ROS-XXL,1,33144.89,13257.96,33144.89,
1873,CAM-CEL-S,1,36700.58,14680.23,36700.58,
1873,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
1873,CAM-BLA-M,1,36700.58,14680.23,36700.58,
1874,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
1875,CIN-MAR-unico,1,33144.89,13257.96,33144.89,
1875,CHU-NEG-XXL,1,33823.38,13529.35,33823.38,
1875,BUZ-NEG-XL,1,29569.23,11827.69,29569.23,
1876,JEA-NEG-L,1,21871.44,8748.58,21871.44,
1876,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
1877,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
1877,REM-VIO-M,1,32677.97,13071.19,32677.97,
1877,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
1877,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
1878,JOG-ÍND-XL,1,41361.66,16544.66,41361.66,
1878,GOR-GRI-L,1,28716.74,11486.7,28716.74,
1878,SWE-MAR-S,1,32525.33,13010.13,32525.33,
1878,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
1879,CIN-ROS-S,1,33144.89,13257.96,33144.89,
1879,CAM-BEI-L,1,36700.58,14680.23,36700.58,
1879,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
1879,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
1880,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
1880,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
1881,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
1882,SWE-MAR-S,1,32525.33,13010.13,32525.33,
1883,BUZ-NEG-unico,1,29569.23,11827.69,29569.23,
1883,CAM-BLA-L,1,36700.58,14680.23,36700.58,
1884,REM-TUR-M,2,34182.8,13673.12,68365.6,
1884,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
1884,SWE-AZU-M,1,32525.33,13010.13,32525.33,
1884,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
1885,BUZ-NEG-XL,1,29569.23,11827.69,29569.23,
1885,JEA-NEG-XL,1,21871.44,8748.58,21871.44,
1885,GOR-GRI-L,1,28716.74,11486.7,28716.74,
1885,JOG-ÍND-XXL,1,41361.66,16544.66,41361.66,
1886,CAM-BEI-S,1,36700.58,14680.23,36700.58,
1886,CAM-BEI-L,1,36700.58,14680.23,36700.58,
1886,CAM-BLA-M,1,36700.58,14680.23,36700.58,
1886,JEA-NEG-L,2,21871.44,8748.58,43742.88,
1887,CIN-ROS-L,1,33144.89,13257.96,33144.89,
1887,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
1888,JOG-ÍND-L,1,33916.56,16544.66,33916.56,9.0
1888,SWE-MAR-M,1,32525.33,13010.13,32525.33,
1888,SWE-AZU-S,1,32525.33,13010.13,32525.33,
1889,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
1889,CHU-NEG-XXL,1,33823.38,13529.35,33823.38,
1889,REM-VIO-L,1,32677.97,13071.19,32677.97,
1889,CIN-ROS-XXL,1,33144.89,13257.96,33144.89,
1889,SWE-MAR-M,1,32525.33,13010.13,32525.33,
1890,SWE-AZU-S,1,32525.33,13010.13,32525.33,
1890,REM-CEL-unico,1,34182.8,13673.12,34182.8,
1890,JOG-ÍND-L,1,41361.66,16544.66,41361.66,
1890,JOG-ÍND-XL,1,41361.66,16544.66,41361.66,
1890,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
1891,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
1891,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
1891,CIN-ROS-unico,2,33144.89,13257.96,66289.78,
1892,JEA-NEG-unico,2,21871.44,8748.58,43742.88,
1892,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
1892,GOR-ROJ-XXL,1,17230.04,11486.7,17230.04,7.0
1892,JOG-CEL-XL,1,41361.66,16544.66,41361.66,
1893,CAM-BEI-L,1,36700.58,14680.23,36700.58,
1894,JOG-CEL-XXL,2,41361.66,16544.66,82723.32,
1894,GOR-ROJ-XXL,1,28716.74,11486.7,28716.74,
1894,MUS-CEL-unico,2,32320.56,12928.22,64641.12,
1894,JEA-NEG-XL,1,21871.44,8748.58,21871.44,
1894,CHU-VER-L,1,33823.38,13529.35,33823.38,
1895,CHU-ÍND-XXL,1,33823.38,13529.35,33823.38,
1895,CIN-MAR-L,1,33144.89,13257.96,33144.89,
1895,CAM-CEL-unico,2,36700.58,14680.23,73401.16,
1895,CHU-VER-L,1,33823.38,13529.35,33823.38,
1895,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
1896,CHU-VER-XL,1,33823.38,13529.35,33823.38,
1896,SWE-MAR-S,1,32525.33,13010.13,32525.33,
1896,CIN-ROS-L,2,33144.89,13257.96,66289.78,
1896,SWE-AZU-XXL,1,32525.33,13010.13,32525.33,
1896,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
1897,GOR-ROJ-S,1,28716.74,11486.7,28716.74,
1897,BUZ-NEG-unico,1,29569.23,11827.69,29569.23,
1897,SWE-MAR-M,1,32525.33,13010.13,32525.33,
1897,CHU-VER-XL,1,33823.38,13529.35,33823.38,
1897,REM-BLA-S,1,32677.97,13071.19,32677.97,
1898,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
1898,CIN-MAR-M,1,33144.89,13257.96,33144.89,
1898,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
1898,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
1898,GOR-GRI-XXL,1,28716.74,11486.7,28716.74,
1899,JOG-ÍND-S,2,41361.66,16544.66,82723.32,
1899,CIN-ROS-S,1,33144.89,13257.96,33144.89,
1900,JOG-ÍND-XL,1,41361.66,16544.66,41361.66,
1900,SWE-AZU-M,1,32525.33,13010.13,32525.33,
1900,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
1900,REM-VIO-XL,1,32677.97,13071.19,32677.97,
1901,MUS-CEL-L,1,32320.56,12928.22,32320.56,
1901,JEA-NEG-L,1,21871.44,8748.58,21871.44,
1902,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
1902,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
1902,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
1902,REM-BLA-S,1,32677.97,13071.19,32677.97,
1903,MUS-AZU-unico,1,26502.86,12928.22,26502.86,10.0
1903,JEA-NEG-unico,1,21871.44,8748.58,21871.44,
1903,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
1903,JOG-CEL-XL,1,41361.66,16544.66,41361.66,
1904,JEA-NEG-unico,1,21871.44,8748.58,21871.44,
1904,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
1904,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
1904,SWE-MAR-M,1,32525.33,13010.13,32525.33,
1905,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
1905,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
1905,REM-CEL-S,1,34182.8,13673.12,34182.8,
1905,CIN-MAR-S,2,33144.89,13257.96,66289.78,
1906,CIN-TUR-XL,1,33144.89,13257.96,33144.89,
1906,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
1906,BUZ-NEG-XL,1,29569.23,11827.69,29569.23,
1907,CIN-ROS-XXL,1,33144.89,13257.96,33144.89,
1907,CHU-ÍND-XL,2,33823.38,13529.35,67646.76,
1907,GOR-GRI-M,1,27916.74,11486.7,27916.74,12.0
1907,CHU-VER-S,1,33023.38,13529.35,33023.38,12.0
1908,CIN-MAR-unico,1,33144.89,13257.96,33144.89,
1908,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
1908,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
1908,REM-TUR-S,1,34182.8,13673.12,34182.8,
1908,CHU-VER-XL,1,33823.38,13529.35,33823.38,
1909,CIN-MAR-L,1,23201.42,13257.96,23201.42,5.0
1909,GOR-GRI-XXL,1,28716.74,11486.7,28716.74,
1909,CHU-ÍND-XXL,1,33823.38,13529.35,33823.38,
1909,REM-BLA-unico,1,32677.97,13071.19,32677.97,
1909,CHU-ÍND-XL,1,33823.38,13529.35,33823.38,
1910,CIN-MAR-L,1,33144.89,13257.96,33144.89,
1910,BUZ-NEG-XL,1,29569.23,11827.69,29569.23,
1910,REM-CEL-S,1,34182.8,13673.12,34182.8,
1910,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
1911,SWE-MAR-M,1,32525.33,13010.13,32525.33,
1911,REM-TUR-M,1,34182.8,13673.12,34182.8,
1911,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
1911,GOR-ROJ-XXL,1,28716.74,11486.7,28716.74,
1912,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
1913,SWE-MAR-M,1,32525.33,13010.13,32525.33,
1913,CHU-NEG-S,2,33823.38,13529.35,67646.76,
1913,REM-TUR-XXL,1,34182.8,13673.12,34182.8,
1914,JOG-AZU-XXL,1,40561.66,16544.66,40561.66,12.0
1914,CHU-ÍND-XL,1,33823.38,13529.35,33823.38,
1914,MUS-CEL-S,1,32320.56,12928.22,32320.56,
1914,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
1915,REM-CEL-unico,2,34182.8,13673.12,68365.6,
1916,REM-BLA-S,2,32677.97,13071.19,65355.94,
1917,CHU-NEG-XXL,1,33823.38,13529.35,33823.38,
1917,JEA-LAV-L,1,14216.44,8748.58,14216.44,8.0
1917,CAM-BLA-M,1,36700.58,14680.23,36700.58,
1917,CIN-MAR-S,1,33144.89,13257.96,33144.89,
1917,SWE-AZU-M,1,32525.33,13010.13,32525.33,
1918,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
1918,CIN-MAR-L,1,33144.89,13257.96,33144.89,
1918,JOG-ÍND-L,1,41361.66,16544.66,41361.66,
1918,REM-TUR-M,1,34182.8,13673.12,34182.8,
1918,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
1919,JOG-ÍND-XXL,1,41361.66,16544.66,41361.66,
1919,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
1920,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
1920,JEA-NEG-XL,1,21871.44,8748.58,21871.44,
1921,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
1921,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
1921,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
1922,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
1922,MUS-AZU-S,1,32320.56,12928.22,32320.56,
1922,CIN-TUR-XXL,2,33144.89,13257.96,66289.78,
1922,JEA-NEG-L,1,21871.44,8748.58,21871.44,
1922,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
1923,JOG-ÍND-XXL,1,41361.66,16544.66,41361.66,
1923,GOR-ROJ-S,1,28716.74,11486.7,28716.74,
1923,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
1923,GOR-GRI-unico,1,28716.74,11486.7,28716.74,
1924,MUS-CEL-M,1,32320.56,12928.22,32320.56,
1924,GOR-GRI-L,1,28716.74,11486.7,28716.74,
1925,REM-BLA-unico,1,32677.97,13071.19,32677.97,
1925,CAM-CEL-S,1,36700.58,14680.23,36700.58,
1925,GOR-GRI-unico,2,28716.74,11486.7,57433.48,
1925,JEA-LAV-unico,1,21871.44,8748.58,21871.44,
1926,BUZ-NEG-XL,1,29569.23,11827.69,29569.23,
1926,CHU-ÍND-XXL,1,16911.69,13529.35,16911.69,11.0
1926,JOG-AZU-L,1,20680.83,16544.66,20680.83,11.0
1926,BUZ-AZU-unico,1,29569.23,11827.69,29569.23,
1927,JOG-AZU-L,1,41361.66,16544.66,41361.66,
1928,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
1928,REM-VIO-M,1,32677.97,13071.19,32677.97,
1929,BUZ-NEG-XL,2,29569.23,11827.69,59138.46,
1929,REM-TUR-XXL,1,34182.8,13673.12,34182.8,
1929,MUS-CEL-L,1,32320.56,12928.22,32320.56,
1929,CHU-VER-M,1,33823.38,13529.35,33823.38,
1930,JOG-AZU-L,1,41361.66,16544.66,41361.66,
1930,SWE-MAR-M,1,32525.33,13010.13,32525.33,
1930,MUS-CEL-S,1,32320.56,12928.22,32320.56,
1930,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
1931,MUS-CEL-L,1,32320.56,12928.22,32320.56,
1931,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
1931,BUZ-AZU-unico,1,29569.23,11827.69,29569.23,
1931,CHU-VER-L,1,33823.38,13529.35,33823.38,
1932,JEA-LAV-M,1,21871.44,8748.58,21871.44,
1933,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
1934,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
1935,SWE-AZU-S,1,32525.33,13010.13,32525.33,
1935,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
1935,CIN-ROS-XXL,1,33144.89,13257.96,33144.89,
1935,JEA-NEG-L,1,21871.44,8748.58,21871.44,
1935,CHU-ÍND-unico,1,33823.38,13529.35,33823.38,
1936,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
1936,CIN-MAR-unico,1,33144.89,13257.96,33144.89,
1936,CHU-ÍND-L,1,27735.17,13529.35,27735.17,9.0
1937,MUS-AZU-S,1,32320.56,12928.22,32320.56,
1938,REM-VIO-L,1,32677.97,13071.19,32677.97,
1939,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
1939,REM-CEL-unico,1,28029.9,13673.12,28029.9,9.0
1939,CHU-ÍND-XXL,1,27735.17,13529.35,27735.17,9.0
1939,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
1940,CHU-NEG-unico,1,33823.38,13529.35,33823.38,
1940,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
1941,CAM-BLA-L,1,36700.58,14680.23,36700.58,
1941,REM-BLA-unico,1,32677.97,13071.19,32677.97,
1942,MUS-CEL-L,1,32320.56,12928.22,32320.56,
1942,REM-BLA-S,1,32677.97,13071.19,32677.97,
1943,CAM-BLA-M,1,36700.58,14680.23,36700.58,
1943,SWE-MAR-L,1,32525.33,13010.13,32525.33,
1944,MUS-CEL-L,2,32320.56,12928.22,64641.12,
1944,GOR-GRI-unico,1,28716.74,11486.7,28716.74,
1944,SWE-AZU-S,1,32525.33,13010.13,32525.33,
1945,JEA-LAV-L,1,21871.44,8748.58,21871.44,
1945,CIN-TUR-XXL,2,19886.93,13257.96,39773.86,7.0
1945,CHU-VER-L,1,20294.03,13529.35,20294.03,7.0
1945,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
1946,GOR-GRI-L,1,28716.74,11486.7,28716.74,
1947,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
1947,BUZ-NEG-XL,1,29569.23,11827.69,29569.23,
1948,REM-VIO-XL,1,32677.97,13071.19,32677.97,
1948,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
1948,CAM-BEI-S,1,36700.58,14680.23,36700.58,
1949,CAM-BLA-S,2,36700.58,14680.23,73401.16,
1949,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
1949,SWE-AZU-S,1,32525.33,13010.13,32525.33,
1949,BUZ-NEG-unico,2,29569.23,11827.69,59138.46,
1949,SWE-AZU-M,1,32525.33,13010.13,32525.33,
1950,JOG-ÍND-XL,1,41361.66,16544.66,41361.66,
1950,GOR-ROJ-XXL,2,28716.74,11486.7,57433.48,
1950,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
1950,CIN-TUR-XL,1,33144.89,13257.96,33144.89,
1951,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
1951,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
1952,JEA-NEG-L,1,21871.44,8748.58,21871.44,
1953,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
1954,CAM-BLA-L,1,36700.58,14680.23,36700.58,
1954,CIN-MAR-L,1,33144.89,13257.96,33144.89,
1954,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
1954,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
1955,JEA-LAV-S,1,21871.44,8748.58,21871.44,
1955,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
1956,REM-TUR-M,1,34182.8,13673.12,34182.8,
1957,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
1957,MUS-AZU-S,1,32320.56,12928.22,32320.56,
1958,CHU-NEG-unico,2,33823.38,13529.35,67646.76,
1958,JOG-ÍND-L,2,41361.66,16544.66,82723.32,
1959,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
1959,GOR-ROJ-S,1,28716.74,11486.7,28716.74,
1959,CAM-BEI-S,1,36700.58,14680.23,36700.58,
1960,REM-TUR-XXL,1,34182.8,13673.12,34182.8,
1960,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
1960,MUS-AZU-S,1,32320.56,12928.22,32320.56,
1960,GOR-GRI-S,2,28716.74,11486.7,57433.48,
1960,CHU-ÍND-XXL,1,33823.38,13529.35,33823.38,
1961,CHU-VER-XL,1,33823.38,13529.35,33823.38,
1961,CAM-CEL-S,1,36700.58,14680.23,36700.58,
1961,MUS-AZU-XXL,1,21008.36,12928.22,21008.36,8.0
1962,CAM-CEL-unico,1,36700.58,14680.23,36700.58,
1962,CIN-TUR-unico,1,33144.89,13257.96,33144.89,
1963,JEA-NEG-M,1,21871.44,8748.58,21871.44,
1963,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
1963,BUZ-NEG-XL,1,29569.23,11827.69,29569.23,
1964,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
1964,REM-TUR-M,1,34182.8,13673.12,34182.8,
1965,CAM-BLA-M,1,36700.58,14680.23,36700.58,
1965,CAM-BLA-L,1,36700.58,14680.23,36700.58,
1966,JEA-NEG-XL,1,21871.44,8748.58,21871.44,
1966,CHU-ÍND-unico,1,33823.38,13529.35,33823.38,
1967,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
1967,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
1968,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
1968,SWE-AZU-XXL,1,32525.33,13010.13,32525.33,
1969,JEA-LAV-M,1,21871.44,8748.58,21871.44,
1969,REM-TUR-S,1,34182.8,13673.12,34182.8,
1969,JEA-NEG-M,1,21871.44,8748.58,21871.44,
1969,JEA-LAV-S,1,21871.44,8748.58,21871.44,
1970,GOR-GRI-XXL,1,28716.74,11486.7,28716.74,
1971,CHU-VER-XL,1,33823.38,13529.35,33823.38,
1971,BUZ-AZU-L,2,29569.23,11827.69,59138.46,
1971,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
1971,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
1972,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
1972,GOR-ROJ-XXL,1,28716.74,11486.7,28716.74,
1973,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
1973,CIN-MAR-M,1,33144.89,13257.96,33144.89,
1973,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
1974,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
1974,REM-BLA-XL,1,32677.97,13071.19,32677.97,
1975,CHU-VER-L,1,33823.38,13529.35,33823.38,
1976,BUZ-AZU-unico,1,29569.23,11827.69,29569.23,
1976,SWE-AZU-S,1,32525.33,13010.13,32525.33,
1977,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
1977,BUZ-AZU-unico,1,29569.23,11827.69,29569.23,
1978,REM-BLA-S,1,32677.97,13071.19,32677.97,
1978,REM-VIO-L,1,32677.97,13071.19,32677.97,
1978,JEA-NEG-M,1,21871.44,8748.58,21871.44,
1978,JEA-NEG-unico,1,21871.44,8748.58,21871.44,
1979,SWE-MAR-M,1,32525.33,13010.13,32525.33,
1980,JOG-CEL-L,1,41361.66,16544.66,41361.66,
1980,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
1980,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
1981,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
1981,MUS-CEL-S,1,32320.56,12928.22,32320.56,
1981,CHU-VER-XL,1,33823.38,13529.35,33823.38,
1981,JOG-CEL-S,1,41361.66,16544.66,41361.66,
1981,JEA-NEG-unico,1,21871.44,8748.58,21871.44,
1982,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
1982,REM-VIO-XL,1,32677.97,13071.19,32677.97,
1982,JOG-CEL-L,1,41361.66,16544.66,41361.66,
1982,GOR-GRI-M,1,28716.74,11486.7,28716.74,
1983,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
1983,MUS-AZU-S,2,32320.56,12928.22,64641.12,
1984,CHU-NEG-XL,1,27735.17,13529.35,27735.17,9.0
1984,SWE-MAR-M,1,32525.33,13010.13,32525.33,
1984,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
1984,BUZ-NEG-XL,1,29569.23,11827.69,29569.23,
1985,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
1985,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
1986,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
1986,MUS-CEL-L,1,32320.56,12928.22,32320.56,
1986,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
1986,CAM-BLA-L,1,36700.58,14680.23,36700.58,
1987,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
1987,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
1987,CHU-VER-XL,1,33823.38,13529.35,33823.38,
1987,SWE-AZU-S,1,32525.33,13010.13,32525.33,
1987,REM-TUR-XXL,1,34182.8,13673.12,34182.8,
1988,CIN-ROS-XXL,1,33144.89,13257.96,33144.89,
1988,GOR-GRI-unico,1,28716.74,11486.7,28716.74,
1988,CHU-ÍND-XXL,1,33823.38,13529.35,33823.38,
1988,REM-VIO-XL,1,32677.97,13071.19,32677.97,
1988,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
1989,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
1989,CAM-BLA-XL,1,32296.51,14680.23,32296.51,6.0
1989,CIN-MAR-L,1,33144.89,13257.96,33144.89,
1989,BUZ-NEG-unico,1,29569.23,11827.69,29569.23,
1989,JEA-NEG-XXL,2,19246.87,8748.58,38493.74,6.0
1990,GOR-GRI-unico,1,28716.74,11486.7,28716.74,
1990,CHU-VER-S,1,33823.38,13529.35,33823.38,
1991,CHU-VER-M,1,33823.38,13529.35,33823.38,
1991,CIN-MAR-M,2,33144.89,13257.96,66289.78,
1992,CAM-CEL-XL,2,36700.58,14680.23,73401.16,
1992,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
1992,CAM-BEI-L,1,36700.58,14680.23,36700.58,
1992,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
1992,CHU-VER-M,1,33823.38,13529.35,33823.38,
1993,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
1993,CHU-NEG-unico,1,33823.38,13529.35,33823.38,
1993,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
1994,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
1994,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
1995,SWE-AZU-XXL,1,32525.33,13010.13,32525.33,
1996,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
1996,JOG-ÍND-XXL,1,41361.66,16544.66,41361.66,
1997,CAM-CEL-unico,1,36700.58,14680.23,36700.58,
1997,GOR-GRI-unico,1,28716.74,11486.7,28716.74,
1997,CHU-VER-XL,2,33823.38,13529.35,67646.76,
1997,GOR-GRI-XXL,1,28716.74,11486.7,28716.74,
1998,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
